Order_Added,valid_AphiaID,length_cm,diameter_width_cm,height_cm,Notes,Size_Ref,Date_Added 
59316,215161,NA,NA,9.2,,"{Turton, 1932 #1330}",07/10/2023
59317,215288,NA,NA,2.1,,"{Turton, 1932 #1330}",07/10/2023
59318,215428,NA,NA,5,,"{Turton, 1932 #1330}",07/10/2023
59319,215538,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59320,215592,0.53,NA,1.4,,"{Turton, 1932 #1330}",07/10/2023
59321,215593,NA,NA,10,,"{Turton, 1932 #1330}",07/10/2023
59322,215593,NA,NA,10,,"{Turton, 1932 #1330}",07/10/2023
59323,215593,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59324,215593,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59325,215593,0.6,NA,1.5,,"{Turton, 1932 #1330}",07/10/2023
59326,216081,0.17,NA,0.45,,"{Turton, 1932 #1330}",07/10/2023
59327,216081,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59328,216090,0.5,NA,1.8,,"{Turton, 1932 #1330}",07/10/2023
59329,216090,0.5,NA,1.8,,"{Turton, 1932 #1330}",07/10/2023
59330,216090,NA,NA,1.8,,"{Turton, 1932 #1330}",07/10/2023
59331,216090,NA,NA,1.8,,"{Turton, 1932 #1330}",07/10/2023
59332,216090,NA,NA,2.05,,"{Turton, 1932 #1330}",07/10/2023
59333,216090,NA,NA,1.4,,"{Turton, 1932 #1330}",07/10/2023
59334,216090,0.65,NA,1.85,,"{Turton, 1932 #1330}",07/10/2023
59335,216106,1.6,NA,3.2,,"{Turton, 1932 #1330}",07/10/2023
59336,216106,1.6,NA,3.2,,"{Turton, 1932 #1330}",07/10/2023
59337,216106,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59338,216106,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59339,216111,0.4,NA,1.15,,"{Turton, 1932 #1330}",07/10/2023
59340,216111,0.5,NA,1.8,,"{Turton, 1932 #1330}",07/10/2023
59341,216280,NA,NA,1.5,,"{Turton, 1932 #1330}",07/10/2023
59342,216280,NA,NA,1.7,,"{Turton, 1932 #1330}",07/10/2023
59343,216280,0.57,0.25,1,,"{Turton, 1932 #1330}",07/10/2023
59344,216280,0.5,0.3,1.1,,"{Turton, 1932 #1330}",07/10/2023
59345,216281,0.7,0.4,1.2,,"{Turton, 1932 #1330}",07/10/2023
59346,216439,3.6,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59347,216452,3.9,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59348,216452,3.9,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59349,216452,3.9,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59350,216452,3.9,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59351,216452,4,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59352,216452,4,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59353,216452,4,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59354,216452,4,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59355,216452,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59356,216452,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59357,216452,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59358,216452,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59359,216452,3,NA,2.2,,"{Turton, 1932 #1330}",07/10/2023
59360,216452,3,NA,2.2,,"{Turton, 1932 #1330}",07/10/2023
59361,216452,3,NA,2.2,,"{Turton, 1932 #1330}",07/10/2023
59362,216452,3,NA,2.2,,"{Turton, 1932 #1330}",07/10/2023
59363,216491,0.22,NA,0.12,,"{Turton, 1932 #1330}",07/10/2023
59364,216492,0.15,NA,0.1,,"{Turton, 1932 #1330}",07/10/2023
59365,216571,1.01,NA,0.9,,"{Turton, 1932 #1330}",07/10/2023
59366,216616,NA,NA,1.7,,"{Turton, 1932 #1330}",07/10/2023
59367,216616,NA,NA,1.7,,"{Turton, 1932 #1330}",07/10/2023
59368,216616,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59369,216616,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59370,216632,0.5,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59371,216653,NA,NA,22.5,,"{Turton, 1932 #1330}",07/10/2023
59372,216653,2.2,NA,6.4,,"{Turton, 1932 #1330}",07/10/2023
59373,216653,3.1,NA,4.2,,"{Turton, 1932 #1330}",07/10/2023
59374,216653,2.3,NA,3.8,,"{Turton, 1932 #1330}",07/10/2023
59375,216653,NA,NA,8,,"{Turton, 1932 #1330}",07/10/2023
59376,216656,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59377,216656,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59378,216656,NA,NA,1.9,,"{Turton, 1932 #1330}",07/10/2023
59379,216656,NA,NA,1.9,,"{Turton, 1932 #1330}",07/10/2023
59380,216846,NA,NA,4.5,,"{Turton, 1932 #1330}",07/10/2023
59381,216847,NA,NA,2.6,,"{Turton, 1932 #1330}",07/10/2023
59382,216849,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59383,216849,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59384,216849,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59385,216849,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59386,216866,NA,NA,5,,"{Turton, 1932 #1330}",07/10/2023
59387,216874,NA,NA,1.5,,"{Turton, 1932 #1330}",07/10/2023
59388,216923,NA,NA,5,,"{Turton, 1932 #1330}",07/10/2023
59389,224549,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59390,224615,1.3,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59391,224615,2.1,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59392,224649,NA,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59393,224649,0.35,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59394,224649,0.35,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59395,224649,0.32,NA,0.65,,"{Turton, 1932 #1330}",07/10/2023
59396,224649,0.32,NA,0.65,,"{Turton, 1932 #1330}",07/10/2023
59397,224649,0.21,NA,0.39,,"{Turton, 1932 #1330}",07/10/2023
59398,224649,NA,NA,0.35,,"{Turton, 1932 #1330}",07/10/2023
59399,224819,8.5,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59400,224822,NA,NA,9.65,,"{Turton, 1932 #1330}",07/10/2023
59401,224830,0.2,NA,0.13,,"{Turton, 1932 #1330}",07/10/2023
59402,224830,NA,NA,1.7,,"{Turton, 1932 #1330}",07/10/2023
59403,224885,NA,NA,3.1,,"{Turton, 1932 #1330}",07/10/2023
59404,224957,1.4,0.35,1.7,,"{Turton, 1932 #1330}",07/10/2023
59405,224957,1.95,0.7,2.3,,"{Turton, 1932 #1330}",07/10/2023
59406,224957,1.7,0.6,2.2,,"{Turton, 1932 #1330}",07/10/2023
59407,224960,0.13,0.1,0.42,,"{Turton, 1932 #1330}",07/10/2023
59408,224960,0.49,0.11,0.62,,"{Turton, 1932 #1330}",07/10/2023
59409,224960,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59410,224962,NA,NA,2.54,,"{Turton, 1932 #1330}",07/10/2023
59411,224962,NA,NA,2.54,,"{Turton, 1932 #1330}",07/10/2023
59412,224962,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59413,224962,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59414,224975,NA,NA,2.1,,"{Turton, 1932 #1330}",07/10/2023
59415,224975,NA,NA,1.8,,"{Turton, 1932 #1330}",07/10/2023
59416,224996,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59417,225118,1.2,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59418,225118,0.15,NA,0.15,,"{Turton, 1932 #1330}",07/10/2023
59419,225124,0.48,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59420,225124,0.65,NA,0.5,,"{Turton, 1932 #1330}",07/10/2023
59421,225124,0.6,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
59422,225124,0.6,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
59423,225124,0.6,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
59424,225124,NA,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
59425,225124,NA,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
59426,225124,NA,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
59427,225124,NA,NA,0.5,,"{Turton, 1932 #1330}",07/10/2023
59428,225124,NA,NA,0.5,,"{Turton, 1932 #1330}",07/10/2023
59429,225124,NA,NA,0.5,,"{Turton, 1932 #1330}",07/10/2023
59430,225124,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59431,225124,0.7,NA,0.55,,"{Turton, 1932 #1330}",07/10/2023
59432,225124,0.55,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
59433,225124,0.28,NA,0.45,,"{Turton, 1932 #1330}",07/10/2023
59434,225124,0.5,NA,0.5,,"{Turton, 1932 #1330}",07/10/2023
59435,225128,NA,NA,0.55,,"{Turton, 1932 #1330}",07/10/2023
59436,225128,NA,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
59437,225128,NA,NA,0.57,,"{Turton, 1932 #1330}",07/10/2023
59438,225140,0.8,NA,0.55,,"{Turton, 1932 #1330}",07/10/2023
59439,225140,0.3,NA,0.48,,"{Turton, 1932 #1330}",07/10/2023
59440,225143,0.85,NA,0.85,,"{Turton, 1932 #1330}",07/10/2023
59441,225148,NA,NA,0.5,,"{Turton, 1932 #1330}",07/10/2023
59442,225149,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59443,225149,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59444,225149,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59445,225149,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59446,225149,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59447,225149,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59448,225149,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59449,225149,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59450,225149,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59451,225149,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59452,225149,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59453,225149,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59454,225149,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59455,225149,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59456,225149,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59457,225149,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59458,225149,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59459,225149,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59460,225185,NA,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
59461,225185,0.35,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59462,225207,NA,NA,2.3,,"{Turton, 1932 #1330}",07/10/2023
59463,225333,0.8,NA,1.5,,"{Turton, 1932 #1330}",07/10/2023
59464,225333,0.8,NA,1.05,,"{Turton, 1932 #1330}",07/10/2023
59465,225333,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59466,225334,0.65,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59467,225352,NA,NA,1.6,,"{Turton, 1932 #1330}",07/10/2023
59468,225352,NA,NA,1.6,,"{Turton, 1932 #1330}",07/10/2023
59469,225352,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59470,225352,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59471,225352,NA,NA,1.5,,"{Turton, 1932 #1330}",07/10/2023
59472,225352,0.53,NA,1.4,,"{Turton, 1932 #1330}",07/10/2023
59473,225352,0.5,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59474,225352,0.5,NA,1.4,,"{Turton, 1932 #1330}",07/10/2023
59475,225352,0.48,NA,0.9,,"{Turton, 1932 #1330}",07/10/2023
59476,225358,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59477,225358,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59478,225359,NA,NA,2.6,,"{Turton, 1932 #1330}",07/10/2023
59479,225369,0.8,NA,1.4,,"{Turton, 1932 #1330}",07/10/2023
59480,225370,NA,NA,2.2,,"{Turton, 1932 #1330}",07/10/2023
59481,225370,NA,NA,3.7,,"{Turton, 1932 #1330}",07/10/2023
59482,225370,1.9,NA,4.3,,"{Turton, 1932 #1330}",07/10/2023
59483,225370,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59484,225370,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59485,225381,0.9,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59486,225381,1.35,NA,3.4,,"{Turton, 1932 #1330}",07/10/2023
59487,225381,0.9,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59488,225381,1,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59489,225381,1,NA,2.2,,"{Turton, 1932 #1330}",07/10/2023
59490,225386,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59491,225389,0.8,NA,1.7,,"{Turton, 1932 #1330}",07/10/2023
59492,225389,0.5,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59493,225398,NA,NA,0.75,,"{Turton, 1932 #1330}",07/10/2023
59494,225398,NA,NA,0.75,,"{Turton, 1932 #1330}",07/10/2023
59495,225398,NA,NA,0.75,,"{Turton, 1932 #1330}",07/10/2023
59496,225398,NA,NA,0.5,,"{Turton, 1932 #1330}",07/10/2023
59497,225398,NA,NA,0.5,,"{Turton, 1932 #1330}",07/10/2023
59498,225398,NA,NA,0.5,,"{Turton, 1932 #1330}",07/10/2023
59499,225398,NA,NA,0.55,,"{Turton, 1932 #1330}",07/10/2023
59500,225398,NA,NA,0.55,,"{Turton, 1932 #1330}",07/10/2023
59501,225398,NA,NA,0.55,,"{Turton, 1932 #1330}",07/10/2023
59502,225458,NA,NA,3.7,,"{Turton, 1932 #1330}",07/10/2023
59503,225458,NA,NA,3.4,,"{Turton, 1932 #1330}",07/10/2023
59504,225458,NA,NA,3.4,,"{Turton, 1932 #1330}",07/10/2023
59505,225458,NA,NA,3.4,,"{Turton, 1932 #1330}",07/10/2023
59506,225458,NA,NA,3.4,,"{Turton, 1932 #1330}",07/10/2023
59507,225458,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59508,225458,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59509,225458,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59510,225458,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59511,225458,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59512,225458,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59513,225458,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59514,225458,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59515,225458,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59516,225458,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59517,225458,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59518,225458,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59519,225473,NA,NA,4.5,,"{Turton, 1932 #1330}",07/10/2023
59520,225473,NA,NA,4.5,,"{Turton, 1932 #1330}",07/10/2023
59521,225473,NA,NA,4.5,,"{Turton, 1932 #1330}",07/10/2023
59522,225473,NA,NA,2.9,,"{Turton, 1932 #1330}",07/10/2023
59523,225473,NA,NA,2.9,,"{Turton, 1932 #1330}",07/10/2023
59524,225473,NA,NA,2.9,,"{Turton, 1932 #1330}",07/10/2023
59525,225473,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59526,225473,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59527,225473,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59528,225473,NA,NA,5,,"{Turton, 1932 #1330}",07/10/2023
59529,225473,NA,NA,4.5,,"{Turton, 1932 #1330}",07/10/2023
59530,225473,NA,NA,2.6,,"{Turton, 1932 #1330}",07/10/2023
59531,225473,1.1,NA,2.6,,"{Turton, 1932 #1330}",07/10/2023
59532,225473,NA,NA,3.61,,"{Turton, 1932 #1330}",07/10/2023
59533,225473,NA,NA,3.61,,"{Turton, 1932 #1330}",07/10/2023
59534,225473,NA,NA,3.2,,"{Turton, 1932 #1330}",07/10/2023
59535,225473,NA,NA,3.2,,"{Turton, 1932 #1330}",07/10/2023
59536,225653,NA,NA,5,,"{Turton, 1932 #1330}",07/10/2023
59537,225653,NA,NA,5,,"{Turton, 1932 #1330}",07/10/2023
59538,225653,NA,NA,5,,"{Turton, 1932 #1330}",07/10/2023
59539,225653,1.05,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59540,225653,1.05,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59541,225653,1.05,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59542,225653,NA,NA,4.7,,"{Turton, 1932 #1330}",07/10/2023
59543,225653,NA,NA,4.7,,"{Turton, 1932 #1330}",07/10/2023
59544,225653,NA,NA,4.7,,"{Turton, 1932 #1330}",07/10/2023
59545,225656,0.62,NA,1.19,,"{Turton, 1932 #1330}",07/10/2023
59546,225658,NA,NA,5.5,,"{Turton, 1932 #1330}",07/10/2023
59547,225658,NA,NA,5.5,,"{Turton, 1932 #1330}",07/10/2023
59548,225658,NA,NA,5.5,,"{Turton, 1932 #1330}",07/10/2023
59549,225658,NA,NA,5.5,,"{Turton, 1932 #1330}",07/10/2023
59550,225714,3.2,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59551,225723,1.6,NA,2.3,,"{Turton, 1932 #1330}",07/10/2023
59552,236714,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59553,325464,NA,NA,8.5,,"{Turton, 1932 #1330}",07/10/2023
59554,344184,NA,NA,3.2,,"{Turton, 1932 #1330}",07/10/2023
59555,344199,NA,NA,3.2,,"{Turton, 1932 #1330}",07/10/2023
59556,345587,0.87,NA,0.89,,"{Turton, 1932 #1330}",07/10/2023
59557,367633,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59558,367899,0.6,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
59559,370551,NA,NA,1.42,,"{Turton, 1932 #1330}",07/10/2023
59560,370551,NA,NA,1.1,,"{Turton, 1932 #1330}",07/10/2023
59561,381542,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59562,385910,NA,NA,4.2,,"{Turton, 1932 #1330}",07/10/2023
59563,386523,NA,NA,1.05,,"{Turton, 1932 #1330}",07/10/2023
59564,386523,NA,NA,1.05,,"{Turton, 1932 #1330}",07/10/2023
59565,386523,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59566,386523,NA,NA,NA,,"{Turton, 1932 #1330}",07/10/2023
59567,389348,0.7,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59568,390548,NA,NA,2.98,,"{Turton, 1932 #1330}",07/10/2023
59569,390548,NA,NA,2.98,,"{Turton, 1932 #1330}",07/10/2023
59570,390548,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59571,390548,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59572,390567,NA,NA,1.7,,"{Turton, 1932 #1330}",07/10/2023
59573,394339,0.8,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
59574,397161,NA,NA,7.5,,"{Turton, 1932 #1330}",07/10/2023
59575,399102,NA,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59576,404067,0.5,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59577,404069,NA,NA,1.5,,"{Turton, 1932 #1330}",07/10/2023
59578,404069,NA,NA,1.5,,"{Turton, 1932 #1330}",07/10/2023
59579,404069,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59580,404069,NA,NA,1.2,,"{Turton, 1932 #1330}",07/10/2023
59581,404069,0.7,NA,1.6,,"{Turton, 1932 #1330}",07/10/2023
59582,404846,0.6,NA,1.5,,"{Turton, 1932 #1330}",07/10/2023
59583,405099,0.3,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59584,405962,NA,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
59585,409964,0.4,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
59586,409964,0.4,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
59587,409964,0.4,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
59588,409964,0.4,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
59589,409964,0.375,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59590,409964,0.375,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59591,409964,0.375,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59592,409964,0.375,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59593,409964,0.325,NA,0.65,,"{Turton, 1932 #1330}",07/10/2023
59594,409964,0.325,NA,0.65,,"{Turton, 1932 #1330}",07/10/2023
59595,409964,0.325,NA,0.65,,"{Turton, 1932 #1330}",07/10/2023
59596,409964,0.325,NA,0.65,,"{Turton, 1932 #1330}",07/10/2023
59597,409964,0.3,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59598,409964,0.3,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59599,409964,0.3,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59600,409964,0.3,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59601,410004,NA,NA,2.1,,"{Turton, 1932 #1330}",07/10/2023
59602,410005,NA,NA,5.4,,"{Turton, 1932 #1330}",07/10/2023
59603,410007,NA,NA,2.2,,"{Turton, 1932 #1330}",07/10/2023
59604,410007,NA,NA,2.2,,"{Turton, 1932 #1330}",07/10/2023
59605,410007,NA,NA,2.4,,"{Turton, 1932 #1330}",07/10/2023
59606,410007,NA,NA,2.4,,"{Turton, 1932 #1330}",07/10/2023
59607,410246,NA,NA,8,,"{Turton, 1932 #1330}",07/10/2023
59608,410825,NA,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
59609,410825,0.35,NA,0.69,,"{Turton, 1932 #1330}",07/10/2023
59610,410826,NA,NA,1.05,,"{Turton, 1932 #1330}",07/10/2023
59611,410827,NA,NA,1.5,,"{Turton, 1932 #1330}",07/10/2023
59612,410827,NA,NA,0.9,,"{Turton, 1932 #1330}",07/10/2023
59613,410827,0.4,NA,0.8,,"{Turton, 1932 #1330}",07/10/2023
59614,410827,0.3,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59615,410829,NA,NA,0.9,,"{Turton, 1932 #1330}",07/10/2023
59616,410830,0.25,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
59617,413483,NA,NA,0.48,,"{Turton, 1932 #1330}",07/10/2023
59618,413608,NA,NA,5.5,,"{Turton, 1932 #1330}",07/10/2023
59619,419700,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59620,419700,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59621,419700,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59622,419700,NA,NA,3.8,,"{Turton, 1932 #1330}",07/10/2023
59623,419700,NA,NA,3.8,,"{Turton, 1932 #1330}",07/10/2023
59624,419700,NA,NA,3.8,,"{Turton, 1932 #1330}",07/10/2023
59625,419700,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59626,419700,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59627,419700,NA,NA,3,,"{Turton, 1932 #1330}",07/10/2023
59628,419790,5,NA,11.5,,"{Turton, 1932 #1330}",07/10/2023
59629,419790,5,NA,11.5,,"{Turton, 1932 #1330}",07/10/2023
59630,419790,5,NA,11.5,,"{Turton, 1932 #1330}",07/10/2023
59631,419790,NA,NA,9,,"{Turton, 1932 #1330}",07/10/2023
59632,419790,NA,NA,9,,"{Turton, 1932 #1330}",07/10/2023
59633,419790,NA,NA,9,,"{Turton, 1932 #1330}",07/10/2023
59634,419790,4.6,NA,8.4,,"{Turton, 1932 #1330}",07/10/2023
59635,419790,4.6,NA,8.4,,"{Turton, 1932 #1330}",07/10/2023
59636,419790,4.6,NA,8.4,,"{Turton, 1932 #1330}",07/10/2023
59637,419803,NA,NA,2,,"{Turton, 1932 #1330}",07/10/2023
59638,420445,0.13,NA,0.25,,"{Turton, 1932 #1330}",07/10/2023
59639,420469,NA,NA,1,,"{Turton, 1932 #1330}",07/10/2023
59640,420742,NA,NA,22.5,,"{Turton, 1932 #1330}",07/10/2023
59641,420970,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59642,420970,NA,NA,2.5,,"{Turton, 1932 #1330}",07/10/2023
59643,426319,NA,NA,2.2,,"{Turton, 1932 #1330}",07/10/2023
59644,428160,NA,NA,4.5,,"{Turton, 1932 #1330}",07/10/2023
59645,428160,NA,NA,4.5,,"{Turton, 1932 #1330}",07/10/2023
59646,428160,NA,NA,4.5,,"{Turton, 1932 #1330}",07/10/2023
59647,428160,NA,NA,2.9,,"{Turton, 1932 #1330}",07/10/2023
59648,428160,NA,NA,2.9,,"{Turton, 1932 #1330}",07/10/2023
59649,428160,NA,NA,2.9,,"{Turton, 1932 #1330}",07/10/2023
59650,428160,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59651,428160,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59652,428160,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59653,428241,2.7,NA,5,,"{Turton, 1932 #1330}",07/10/2023
59654,429427,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59655,429427,NA,NA,3.5,,"{Turton, 1932 #1330}",07/10/2023
59656,429427,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59657,429427,NA,NA,4,,"{Turton, 1932 #1330}",07/10/2023
59658,430705,NA,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
59659,431226,NA,NA,1.95,,"{Turton, 1932 #1330}",07/10/2023
59660,432009,NA,NA,1.95,,"{Turton, 1932 #1330}",07/10/2023
59661,432799,NA,NA,0.74,,"{Turton, 1932 #1330}",07/10/2023
59662,432800,NA,NA,0.7,,"{Turton, 1932 #1330}",07/10/2023
59663,432820,0.22,NA,0.5,,"{Turton, 1932 #1330}",07/10/2023
59664,432966,0.2,NA,0.57,,"{Turton, 1932 #1330}",07/10/2023
59665,433313,NA,NA,3.3,,"{Turton, 1932 #1330}",07/10/2023
59666,433313,NA,NA,3.3,,"{Turton, 1932 #1330}",07/10/2023
59667,433313,NA,NA,2.6,,"{Turton, 1932 #1330}",07/10/2023
59668,433313,NA,NA,2.6,,"{Turton, 1932 #1330}",07/10/2023
59669,433401,NA,NA,1.1,,"{Turton, 1932 #1330}",07/10/2023
59670,433585,NA,NA,1.7,,"{Turton, 1932 #1330}",07/10/2023
59671,433585,0.6,NA,1.8,,"{Turton, 1932 #1330}",07/10/2023
59672,433989,NA,NA,0.81,,"{Turton, 1932 #1330}",07/10/2023
59673,434355,0.3,NA,0.6,,"{Turton, 1932 #1330}",07/10/2023
